month_t_minus_12,month_t_minus_11,month_t_minus_10,month_t_minus_9,month_t_minus_8,month_t_minus_7,month_t_minus_6,month_t_minus_5,month_t_minus_4,month_t_minus_3,month_t_minus_2,month_t_minus_1
0.9807778,0.83636177,0.5681591,-0.06108563,-0.13329366,0.114277564,-0.050769914,0.114277564,0.23806415,0.20711702,0.09364614,0.44437253
0.83636177,0.5681591,-0.06108563,-0.13329366,0.114277564,-0.050769914,0.114277564,0.23806415,0.20711702,0.09364614,0.44437253,0.8982541
0.5681591,-0.06108563,-0.13329366,0.114277564,-0.050769914,0.114277564,0.23806415,0.20711702,0.09364614,0.44437253,0.8982541,1.1664567
-0.06108563,-0.13329366,0.114277564,-0.050769914,0.114277564,0.23806415,0.20711702,0.09364614,0.44437253,0.8982541,1.1664567,1.0942487
-0.13329366,0.114277564,-0.050769914,0.114277564,0.23806415,0.20711702,0.09364614,0.44437253,0.8982541,1.1664567,1.0942487,0.36184877
0.114277564,-0.050769914,0.114277564,0.23806415,0.20711702,0.09364614,0.44437253,0.8982541,1.1664567,1.0942487,0.36184877,-0.411812
-0.050769914,0.114277564,0.23806415,0.20711702,0.09364614,0.44437253,0.8982541,1.1664567,1.0942487,0.36184877,-0.411812,-0.4530729
0.114277564,0.23806415,0.20711702,0.09364614,0.44437253,0.8982541,1.1664567,1.0942487,0.36184877,-0.411812,-0.4530729,-0.43244344
0.23806415,0.20711702,0.09364614,0.44437253,0.8982541,1.1664567,1.0942487,0.36184877,-0.411812,-0.4530729,-0.43244344,-0.2880254
0.20711702,0.09364614,0.44437253,0.8982541,1.1664567,1.0942487,0.36184877,-0.411812,-0.4530729,-0.43244344,-0.2880254,-0.23644882
0.09364614,0.44437253,0.8982541,1.1664567,1.0942487,0.36184877,-0.411812,-0.4530729,-0.43244344,-0.2880254,-0.23644882,-0.72127557
0.44437253,0.8982541,1.1664567,1.0942487,0.36184877,-0.411812,-0.4530729,-0.43244344,-0.2880254,-0.23644882,-0.72127557,-0.79348356
0.8982541,1.1664567,1.0942487,0.36184877,-0.411812,-0.4530729,-0.43244344,-0.2880254,-0.23644882,-0.72127557,-0.79348356,-0.24676454
1.1664567,1.0942487,0.36184877,-0.411812,-0.4530729,-0.43244344,-0.2880254,-0.23644882,-0.72127557,-0.79348356,-0.24676454,0.42374307
1.0942487,0.36184877,-0.411812,-0.4530729,-0.43244344,-0.2880254,-0.23644882,-0.72127557,-0.79348356,-0.24676454,0.42374307,0.4959511
0.36184877,-0.411812,-0.4530729,-0.43244344,-0.2880254,-0.23644882,-0.72127557,-0.79348356,-0.24676454,0.42374307,0.4959511,0.40311164
-0.411812,-0.4530729,-0.43244344,-0.2880254,-0.23644882,-0.72127557,-0.79348356,-0.24676454,0.42374307,0.4959511,0.40311164,-0.23644882
-0.4530729,-0.43244344,-0.2880254,-0.23644882,-0.72127557,-0.79348356,-0.24676454,0.42374307,0.4959511,0.40311164,-0.23644882,-0.56654376
-0.43244344,-0.2880254,-0.23644882,-0.72127557,-0.79348356,-0.24676454,0.42374307,0.4959511,0.40311164,-0.23644882,-0.56654376,-0.36023346
-0.2880254,-0.23644882,-0.72127557,-0.79348356,-0.24676454,0.42374307,0.4959511,0.40311164,-0.23644882,-0.56654376,-0.36023346,-0.47370434
-0.23644882,-0.72127557,-0.79348356,-0.24676454,0.42374307,0.4959511,0.40311164,-0.23644882,-0.56654376,-0.36023346,-0.47370434,-0.60780466
-0.72127557,-0.79348356,-0.24676454,0.42374307,0.4959511,0.40311164,-0.23644882,-0.56654376,-0.36023346,-0.47370434,-0.60780466,-0.49433574
-0.79348356,-0.24676454,0.42374307,0.4959511,0.40311164,-0.23644882,-0.56654376,-0.36023346,-0.47370434,-0.60780466,-0.49433574,-0.21581739
-0.24676454,0.42374307,0.4959511,0.40311164,-0.23644882,-0.56654376,-0.36023346,-0.47370434,-0.60780466,-0.49433574,-0.21581739,-0.29834113
0.42374307,0.4959511,0.40311164,-0.23644882,-0.56654376,-0.36023346,-0.47370434,-0.60780466,-0.49433574,-0.21581739,-0.29834113,0.5475277
0.4959511,0.40311164,-0.23644882,-0.56654376,-0.36023346,-0.47370434,-0.60780466,-0.49433574,-0.21581739,-0.29834113,0.5475277,1.1870881
0.40311164,-0.23644882,-0.56654376,-0.36023346,-0.47370434,-0.60780466,-0.49433574,-0.21581739,-0.29834113,0.5475277,1.1870881,1.558444
-0.23644882,-0.56654376,-0.36023346,-0.47370434,-0.60780466,-0.49433574,-0.21581739,-0.29834113,0.5475277,1.1870881,1.558444,1.4243437
-0.56654376,-0.36023346,-0.47370434,-0.60780466,-0.49433574,-0.21581739,-0.29834113,0.5475277,1.1870881,1.558444,1.4243437,0.8054146
-0.36023346,-0.47370434,-0.60780466,-0.49433574,-0.21581739,-0.29834113,0.5475277,1.1870881,1.558444,1.4243437,0.8054146,0.72289085
-0.47370434,-0.60780466,-0.49433574,-0.21581739,-0.29834113,0.5475277,1.1870881,1.558444,1.4243437,0.8054146,0.72289085,1.3727651
-0.60780466,-0.49433574,-0.21581739,-0.29834113,0.5475277,1.1870881,1.558444,1.4243437,0.8054146,0.72289085,1.3727651,1.888539
-0.49433574,-0.21581739,-0.29834113,0.5475277,1.1870881,1.558444,1.4243437,0.8054146,0.72289085,1.3727651,1.888539,1.7957015
-0.21581739,-0.29834113,0.5475277,1.1870881,1.558444,1.4243437,0.8054146,0.72289085,1.3727651,1.888539,1.7957015,1.9813784
-0.29834113,0.5475277,1.1870881,1.558444,1.4243437,0.8054146,0.72289085,1.3727651,1.888539,1.7957015,1.9813784,2.0742178
0.5475277,1.1870881,1.558444,1.4243437,0.8054146,0.72289085,1.3727651,1.888539,1.7957015,1.9813784,2.0742178,1.8679094
1.1870881,1.558444,1.4243437,0.8054146,0.72289085,1.3727651,1.888539,1.7957015,1.9813784,2.0742178,1.8679094,1.8369623
1.558444,1.4243437,0.8054146,0.72289085,1.3727651,1.888539,1.7957015,1.9813784,2.0742178,1.8679094,1.8369623,1.9504333
1.4243437,0.8054146,0.72289085,1.3727651,1.888539,1.7957015,1.9813784,2.0742178,1.8679094,1.8369623,1.9504333,2.0226412
0.8054146,0.72289085,1.3727651,1.888539,1.7957015,1.9813784,2.0742178,1.8679094,1.8369623,1.9504333,2.0226412,1.4346594
0.72289085,1.3727651,1.888539,1.7957015,1.9813784,2.0742178,1.8679094,1.8369623,1.9504333,2.0226412,1.4346594,0.3102722
1.3727651,1.888539,1.7957015,1.9813784,2.0742178,1.8679094,1.8369623,1.9504333,2.0226412,1.4346594,0.3102722,-0.29834113
1.888539,1.7957015,1.9813784,2.0742178,1.8679094,1.8369623,1.9504333,2.0226412,1.4346594,0.3102722,-0.29834113,-0.70064414
1.7957015,1.9813784,2.0742178,1.8679094,1.8369623,1.9504333,2.0226412,1.4346594,0.3102722,-0.29834113,-0.70064414,-1.360836
1.9813784,2.0742178,1.8679094,1.8369623,1.9504333,2.0226412,1.4346594,0.3102722,-0.29834113,-0.70064414,-1.360836,-1.5155678
2.0742178,1.8679094,1.8369623,1.9504333,2.0226412,1.4346594,0.3102722,-0.29834113,-0.70064414,-1.360836,-1.5155678,-1.3505203
1.8679094,1.8369623,1.9504333,2.0226412,1.4346594,0.3102722,-0.29834113,-0.70064414,-1.360836,-1.5155678,-1.3505203,-1.0307411
1.8369623,1.9504333,2.0226412,1.4346594,0.3102722,-0.29834113,-0.70064414,-1.360836,-1.5155678,-1.3505203,-1.0307411,-0.32928827
1.9504333,2.0226412,1.4346594,0.3102722,-0.29834113,-0.70064414,-1.360836,-1.5155678,-1.3505203,-1.0307411,-0.32928827,-0.112662226
2.0226412,1.4346594,0.3102722,-0.29834113,-0.70064414,-1.360836,-1.5155678,-1.3505203,-1.0307411,-0.32928827,-0.112662226,0.26900932
1.4346594,0.3102722,-0.29834113,-0.70064414,-1.360836,-1.5155678,-1.3505203,-1.0307411,-0.32928827,-0.112662226,0.26900932,0.33090362
0.3102722,-0.29834113,-0.70064414,-1.360836,-1.5155678,-1.3505203,-1.0307411,-0.32928827,-0.112662226,0.26900932,0.33090362,-0.050769914
-0.29834113,-0.70064414,-1.360836,-1.5155678,-1.3505203,-1.0307411,-0.32928827,-0.112662226,0.26900932,0.33090362,-0.050769914,-0.0920308
-0.70064414,-1.360836,-1.5155678,-1.3505203,-1.0307411,-0.32928827,-0.112662226,0.26900932,0.33090362,-0.050769914,-0.0920308,-0.2777097
-1.360836,-1.5155678,-1.3505203,-1.0307411,-0.32928827,-0.112662226,0.26900932,0.33090362,-0.050769914,-0.0920308,-0.2777097,-0.5149672
-1.5155678,-1.3505203,-1.0307411,-0.32928827,-0.112662226,0.26900932,0.33090362,-0.050769914,-0.0920308,-0.2777097,-0.5149672,-0.8656916
-1.3505203,-1.0307411,-0.32928827,-0.112662226,0.26900932,0.33090362,-0.050769914,-0.0920308,-0.2777097,-0.5149672,-0.8656916,-1.4020969
-1.0307411,-0.32928827,-0.112662226,0.26900932,0.33090362,-0.050769914,-0.0920308,-0.2777097,-0.5149672,-0.8656916,-1.4020969,-1.6806152
-0.32928827,-0.112662226,0.26900932,0.33090362,-0.050769914,-0.0920308,-0.2777097,-0.5149672,-0.8656916,-1.4020969,-1.6806152,-1.5465149
-0.112662226,0.26900932,0.33090362,-0.050769914,-0.0920308,-0.2777097,-0.5149672,-0.8656916,-1.4020969,-1.6806152,-1.5465149,-0.8760073
0.26900932,0.33090362,-0.050769914,-0.0920308,-0.2777097,-0.5149672,-0.8656916,-1.4020969,-1.6806152,-1.5465149,-0.8760073,-0.39118057
0.33090362,-0.050769914,-0.0920308,-0.2777097,-0.5149672,-0.8656916,-1.4020969,-1.6806152,-1.5465149,-0.8760073,-0.39118057,-0.24676454
-0.050769914,-0.0920308,-0.2777097,-0.5149672,-0.8656916,-1.4020969,-1.6806152,-1.5465149,-0.8760073,-0.39118057,-0.24676454,0.02143811
-0.0920308,-0.2777097,-0.5149672,-0.8656916,-1.4020969,-1.6806152,-1.5465149,-0.8760073,-0.39118057,-0.24676454,0.02143811,-0.07140134
-0.2777097,-0.5149672,-0.8656916,-1.4020969,-1.6806152,-1.5465149,-0.8760073,-0.39118057,-0.24676454,0.02143811,-0.07140134,-0.32928827
-0.5149672,-0.8656916,-1.4020969,-1.6806152,-1.5465149,-0.8760073,-0.39118057,-0.24676454,0.02143811,-0.07140134,-0.32928827,-0.5974909
-0.8656916,-1.4020969,-1.6806152,-1.5465149,-0.8760073,-0.39118057,-0.24676454,0.02143811,-0.07140134,-0.32928827,-0.5974909,-0.88632303
-1.4020969,-1.6806152,-1.5465149,-0.8760073,-0.39118057,-0.24676454,0.02143811,-0.07140134,-0.32928827,-0.5974909,-0.88632303,-0.66969895
-1.6806152,-1.5465149,-0.8760073,-0.39118057,-0.24676454,0.02143811,-0.07140134,-0.32928827,-0.5974909,-0.88632303,-0.66969895,-0.56654376
-1.5465149,-0.8760073,-0.39118057,-0.24676454,0.02143811,-0.07140134,-0.32928827,-0.5974909,-0.88632303,-0.66969895,-0.56654376,-0.71095985
-0.8760073,-0.39118057,-0.24676454,0.02143811,-0.07140134,-0.32928827,-0.5974909,-0.88632303,-0.66969895,-0.56654376,-0.71095985,-1.0204253
-0.39118057,-0.24676454,0.02143811,-0.07140134,-0.32928827,-0.5974909,-0.88632303,-0.66969895,-0.56654376,-0.71095985,-1.0204253,-0.85537785
-0.24676454,0.02143811,-0.07140134,-0.32928827,-0.5974909,-0.88632303,-0.66969895,-0.56654376,-0.71095985,-1.0204253,-0.85537785,-0.009507062
0.02143811,-0.07140134,-0.32928827,-0.5974909,-0.88632303,-0.66969895,-0.56654376,-0.71095985,-1.0204253,-0.85537785,-0.009507062,0.63005143
-0.07140134,-0.32928827,-0.5974909,-0.88632303,-0.66969895,-0.56654376,-0.71095985,-1.0204253,-0.85537785,-0.009507062,0.63005143,0.53721195
-0.32928827,-0.5974909,-0.88632303,-0.66969895,-0.56654376,-0.71095985,-1.0204253,-0.85537785,-0.009507062,0.63005143,0.53721195,0.5578434
-0.5974909,-0.88632303,-0.66969895,-0.56654376,-0.71095985,-1.0204253,-0.85537785,-0.009507062,0.63005143,0.53721195,0.5578434,0.3102722
-0.88632303,-0.66969895,-0.56654376,-0.71095985,-1.0204253,-0.85537785,-0.009507062,0.63005143,0.53721195,0.5578434,0.3102722,0.29995647
-0.66969895,-0.56654376,-0.71095985,-1.0204253,-0.85537785,-0.009507062,0.63005143,0.53721195,0.5578434,0.3102722,0.29995647,0.3721645
-0.56654376,-0.71095985,-1.0204253,-0.85537785,-0.009507062,0.63005143,0.53721195,0.5578434,0.3102722,0.29995647,0.3721645,0.6713143
-0.71095985,-1.0204253,-0.85537785,-0.009507062,0.63005143,0.53721195,0.5578434,0.3102722,0.29995647,0.3721645,0.6713143,0.85699123
-1.0204253,-0.85537785,-0.009507062,0.63005143,0.53721195,0.5578434,0.3102722,0.29995647,0.3721645,0.6713143,0.85699123,0.86730695
-0.85537785,-0.009507062,0.63005143,0.53721195,0.5578434,0.3102722,0.29995647,0.3721645,0.6713143,0.85699123,0.86730695,0.82604605
-0.009507062,0.63005143,0.53721195,0.5578434,0.3102722,0.29995647,0.3721645,0.6713143,0.85699123,0.86730695,0.82604605,1.0323544
0.63005143,0.53721195,0.5578434,0.3102722,0.29995647,0.3721645,0.6713143,0.85699123,0.86730695,0.82604605,1.0323544,1.4346594
0.53721195,0.5578434,0.3102722,0.29995647,0.3721645,0.6713143,0.85699123,0.86730695,0.82604605,1.0323544,1.4346594,1.558444
0.5578434,0.3102722,0.29995647,0.3721645,0.6713143,0.85699123,0.86730695,0.82604605,1.0323544,1.4346594,1.558444,1.7338072
0.3102722,0.29995647,0.3721645,0.6713143,0.85699123,0.86730695,0.82604605,1.0323544,1.4346594,1.558444,1.7338072,1.8266467
0.29995647,0.3721645,0.6713143,0.85699123,0.86730695,0.82604605,1.0323544,1.4346594,1.558444,1.7338072,1.8266467,1.7647543
0.3721645,0.6713143,0.85699123,0.86730695,0.82604605,1.0323544,1.4346594,1.558444,1.7338072,1.8266467,1.7647543,1.5893911
0.6713143,0.85699123,0.86730695,0.82604605,1.0323544,1.4346594,1.558444,1.7338072,1.8266467,1.7647543,1.5893911,1.5274988
0.85699123,0.86730695,0.82604605,1.0323544,1.4346594,1.558444,1.7338072,1.8266467,1.7647543,1.5893911,1.5274988,1.1148782
0.86730695,0.82604605,1.0323544,1.4346594,1.558444,1.7338072,1.8266467,1.7647543,1.5893911,1.5274988,1.1148782,0.91888547
0.82604605,1.0323544,1.4346594,1.558444,1.7338072,1.8266467,1.7647543,1.5893911,1.5274988,1.1148782,0.91888547,0.68163
1.0323544,1.4346594,1.558444,1.7338072,1.8266467,1.7647543,1.5893911,1.5274988,1.1148782,0.91888547,0.68163,0.58879054
1.4346594,1.558444,1.7338072,1.8266467,1.7647543,1.5893911,1.5274988,1.1148782,0.91888547,0.68163,0.58879054,0.15554042
1.558444,1.7338072,1.8266467,1.7647543,1.5893911,1.5274988,1.1148782,0.91888547,0.68163,0.58879054,0.15554042,0.5165805
1.7338072,1.8266467,1.7647543,1.5893911,1.5274988,1.1148782,0.91888547,0.68163,0.58879054,0.15554042,0.5165805,0.5165805
1.8266467,1.7647543,1.5893911,1.5274988,1.1148782,0.91888547,0.68163,0.58879054,0.15554042,0.5165805,0.5165805,-0.20550168
1.7647543,1.5893911,1.5274988,1.1148782,0.91888547,0.68163,0.58879054,0.15554042,0.5165805,0.5165805,-0.20550168,-0.9172702
1.5893911,1.5274988,1.1148782,0.91888547,0.68163,0.58879054,0.15554042,0.5165805,0.5165805,-0.20550168,-0.9172702,-1.360836
1.5274988,1.1148782,0.91888547,0.68163,0.58879054,0.15554042,0.5165805,0.5165805,-0.20550168,-0.9172702,-1.360836,-1.2576809
1.1148782,0.91888547,0.68163,0.58879054,0.15554042,0.5165805,0.5165805,-0.20550168,-0.9172702,-1.360836,-1.2576809,-1.1957885
0.91888547,0.68163,0.58879054,0.15554042,0.5165805,0.5165805,-0.20550168,-0.9172702,-1.360836,-1.2576809,-1.1957885,-2.124181
0.68163,0.58879054,0.15554042,0.5165805,0.5165805,-0.20550168,-0.9172702,-1.360836,-1.2576809,-1.1957885,-2.124181,-2.2995443
0.58879054,0.15554042,0.5165805,0.5165805,-0.20550168,-0.9172702,-1.360836,-1.2576809,-1.1957885,-2.124181,-2.2995443,-2.3201756
0.15554042,0.5165805,0.5165805,-0.20550168,-0.9172702,-1.360836,-1.2576809,-1.1957885,-2.124181,-2.2995443,-2.3201756,-2.3717523
0.5165805,0.5165805,-0.20550168,-0.9172702,-1.360836,-1.2576809,-1.1957885,-2.124181,-2.2995443,-2.3201756,-2.3717523,-1.6496681
0.5165805,-0.20550168,-0.9172702,-1.360836,-1.2576809,-1.1957885,-2.124181,-2.2995443,-2.3201756,-2.3717523,-1.6496681,-0.8244307
-0.20550168,-0.9172702,-1.360836,-1.2576809,-1.1957885,-2.124181,-2.2995443,-2.3201756,-2.3717523,-1.6496681,-0.8244307,-0.14360937
-0.9172702,-1.360836,-1.2576809,-1.1957885,-2.124181,-2.2995443,-2.3201756,-2.3717523,-1.6496681,-0.8244307,-0.14360937,0.18648559
-1.360836,-1.2576809,-1.1957885,-2.124181,-2.2995443,-2.3201756,-2.3717523,-1.6496681,-0.8244307,-0.14360937,0.18648559,0.26900932
-1.2576809,-1.1957885,-2.124181,-2.2995443,-2.3201756,-2.3717523,-1.6496681,-0.8244307,-0.14360937,0.18648559,0.26900932,-0.16424079
-1.1957885,-2.124181,-2.2995443,-2.3201756,-2.3717523,-1.6496681,-0.8244307,-0.14360937,0.18648559,0.26900932,-0.16424079,-0.56654376
-2.124181,-2.2995443,-2.3201756,-2.3717523,-1.6496681,-0.8244307,-0.14360937,0.18648559,0.26900932,-0.16424079,-0.56654376,-0.47370434
-2.2995443,-2.3201756,-2.3717523,-1.6496681,-0.8244307,-0.14360937,0.18648559,0.26900932,-0.16424079,-0.56654376,-0.47370434,-0.5768595
-2.3201756,-2.3717523,-1.6496681,-0.8244307,-0.14360937,0.18648559,0.26900932,-0.16424079,-0.56654376,-0.47370434,-0.5768595,-0.6490675
-2.3717523,-1.6496681,-0.8244307,-0.14360937,0.18648559,0.26900932,-0.16424079,-0.56654376,-0.47370434,-0.5768595,-0.6490675,-0.43244344
-1.6496681,-0.8244307,-0.14360937,0.18648559,0.26900932,-0.16424079,-0.56654376,-0.47370434,-0.5768595,-0.6490675,-0.43244344,-0.32928827
-0.8244307,-0.14360937,0.18648559,0.26900932,-0.16424079,-0.56654376,-0.47370434,-0.5768595,-0.6490675,-0.43244344,-0.32928827,0.08333042
-0.14360937,0.18648559,0.26900932,-0.16424079,-0.56654376,-0.47370434,-0.5768595,-0.6490675,-0.43244344,-0.32928827,0.08333042,0.46500394
0.18648559,0.26900932,-0.16424079,-0.56654376,-0.47370434,-0.5768595,-0.6490675,-0.43244344,-0.32928827,0.08333042,0.46500394,1.0529858
0.26900932,-0.16424079,-0.56654376,-0.47370434,-0.5768595,-0.6490675,-0.43244344,-0.32928827,0.08333042,0.46500394,1.0529858,1.1767725
-0.16424079,-0.56654376,-0.47370434,-0.5768595,-0.6490675,-0.43244344,-0.32928827,0.08333042,0.46500394,1.0529858,1.1767725,0.7847832
-0.56654376,-0.47370434,-0.5768595,-0.6490675,-0.43244344,-0.32928827,0.08333042,0.46500394,1.0529858,1.1767725,0.7847832,0.5165805
-0.47370434,-0.5768595,-0.6490675,-0.43244344,-0.32928827,0.08333042,0.46500394,1.0529858,1.1767725,0.7847832,0.5165805,0.1968013
-0.5768595,-0.6490675,-0.43244344,-0.32928827,0.08333042,0.46500394,1.0529858,1.1767725,0.7847832,0.5165805,0.1968013,0.062700965
-0.6490675,-0.43244344,-0.32928827,0.08333042,0.46500394,1.0529858,1.1767725,0.7847832,0.5165805,0.1968013,0.062700965,0.052385252
-0.43244344,-0.32928827,0.08333042,0.46500394,1.0529858,1.1767725,0.7847832,0.5165805,0.1968013,0.062700965,0.052385252,-0.07140134
-0.32928827,0.08333042,0.46500394,1.0529858,1.1767725,0.7847832,0.5165805,0.1968013,0.062700965,0.052385252,-0.07140134,0.07301668
0.08333042,0.46500394,1.0529858,1.1767725,0.7847832,0.5165805,0.1968013,0.062700965,0.052385252,-0.07140134,0.07301668,0.15554042
0.46500394,1.0529858,1.1767725,0.7847832,0.5165805,0.1968013,0.062700965,0.052385252,-0.07140134,0.07301668,0.15554042,0.1968013
1.0529858,1.1767725,0.7847832,0.5165805,0.1968013,0.062700965,0.052385252,-0.07140134,0.07301668,0.15554042,0.1968013,0.45468822
1.1767725,0.7847832,0.5165805,0.1968013,0.062700965,0.052385252,-0.07140134,0.07301668,0.15554042,0.1968013,0.45468822,1.1664567
0.7847832,0.5165805,0.1968013,0.062700965,0.052385252,-0.07140134,0.07301668,0.15554042,0.1968013,0.45468822,1.1664567,1.3624513
0.5165805,0.1968013,0.062700965,0.052385252,-0.07140134,0.07301668,0.15554042,0.1968013,0.45468822,1.1664567,1.3624513,1.4140279
0.1968013,0.062700965,0.052385252,-0.07140134,0.07301668,0.15554042,0.1968013,0.45468822,1.1664567,1.3624513,1.4140279,1.2077177
0.062700965,0.052385252,-0.07140134,0.07301668,0.15554042,0.1968013,0.45468822,1.1664567,1.3624513,1.4140279,1.2077177,0.6713143
0.052385252,-0.07140134,0.07301668,0.15554042,0.1968013,0.45468822,1.1664567,1.3624513,1.4140279,1.2077177,0.6713143,0.26900932
-0.07140134,0.07301668,0.15554042,0.1968013,0.45468822,1.1664567,1.3624513,1.4140279,1.2077177,0.6713143,0.26900932,0.72289085
0.07301668,0.15554042,0.1968013,0.45468822,1.1664567,1.3624513,1.4140279,1.2077177,0.6713143,0.26900932,0.72289085,1.0529858
0.15554042,0.1968013,0.45468822,1.1664567,1.3624513,1.4140279,1.2077177,0.6713143,0.26900932,0.72289085,1.0529858,1.4552908
0.1968013,0.45468822,1.1664567,1.3624513,1.4140279,1.2077177,0.6713143,0.26900932,0.72289085,1.0529858,1.4552908,1.5481282
0.45468822,1.1664567,1.3624513,1.4140279,1.2077177,0.6713143,0.26900932,0.72289085,1.0529858,1.4552908,1.5481282,1.702862
1.1664567,1.3624513,1.4140279,1.2077177,0.6713143,0.26900932,0.72289085,1.0529858,1.4552908,1.5481282,1.702862,1.8369623
1.3624513,1.4140279,1.2077177,0.6713143,0.26900932,0.72289085,1.0529858,1.4552908,1.5481282,1.702862,1.8369623,2.2083201
1.4140279,1.2077177,0.6713143,0.26900932,0.72289085,1.0529858,1.4552908,1.5481282,1.702862,1.8369623,2.2083201,2.1670573
1.2077177,0.6713143,0.26900932,0.72289085,1.0529858,1.4552908,1.5481282,1.702862,1.8369623,2.2083201,2.1670573,1.4656045
0.6713143,0.26900932,0.72289085,1.0529858,1.4552908,1.5481282,1.702862,1.8369623,2.2083201,2.1670573,1.4656045,0.65068287
0.26900932,0.72289085,1.0529858,1.4552908,1.5481282,1.702862,1.8369623,2.2083201,2.1670573,1.4656045,0.65068287,0.031753823
0.72289085,1.0529858,1.4552908,1.5481282,1.702862,1.8369623,2.2083201,2.1670573,1.4656045,0.65068287,0.031753823,-0.23644882
1.0529858,1.4552908,1.5481282,1.702862,1.8369623,2.2083201,2.1670573,1.4656045,0.65068287,0.031753823,-0.23644882,-0.47370434
1.4552908,1.5481282,1.702862,1.8369623,2.2083201,2.1670573,1.4656045,0.65068287,0.031753823,-0.23644882,-0.47370434,-0.47370434
1.5481282,1.702862,1.8369623,2.2083201,2.1670573,1.4656045,0.65068287,0.031753823,-0.23644882,-0.47370434,-0.47370434,-0.4530729
1.702862,1.8369623,2.2083201,2.1670573,1.4656045,0.65068287,0.031753823,-0.23644882,-0.47370434,-0.47370434,-0.4530729,-0.19518597
1.8369623,2.2083201,2.1670573,1.4656045,0.65068287,0.031753823,-0.23644882,-0.47370434,-0.47370434,-0.4530729,-0.19518597,0.28964075
2.2083201,2.1670573,1.4656045,0.65068287,0.031753823,-0.23644882,-0.47370434,-0.47370434,-0.4530729,-0.19518597,0.28964075,0.81573033
2.1670573,1.4656045,0.65068287,0.031753823,-0.23644882,-0.47370434,-0.47370434,-0.4530729,-0.19518597,0.28964075,0.81573033,1.5790755
1.4656045,0.65068287,0.031753823,-0.23644882,-0.47370434,-0.47370434,-0.4530729,-0.19518597,0.28964075,0.81573033,1.5790755,1.888539
0.65068287,0.031753823,-0.23644882,-0.47370434,-0.47370434,-0.4530729,-0.19518597,0.28964075,0.81573033,1.5790755,1.888539,1.2386647
0.031753823,-0.23644882,-0.47370434,-0.47370434,-0.4530729,-0.19518597,0.28964075,0.81573033,1.5790755,1.888539,1.2386647,0.6609986
-0.23644882,-0.47370434,-0.47370434,-0.4530729,-0.19518597,0.28964075,0.81573033,1.5790755,1.888539,1.2386647,0.6609986,0.114277564
-0.47370434,-0.47370434,-0.4530729,-0.19518597,0.28964075,0.81573033,1.5790755,1.888539,1.2386647,0.6609986,0.114277564,0.1968013
-0.47370434,-0.4530729,-0.19518597,0.28964075,0.81573033,1.5790755,1.888539,1.2386647,0.6609986,0.114277564,0.1968013,-0.112662226
-0.4530729,-0.19518597,0.28964075,0.81573033,1.5790755,1.888539,1.2386647,0.6609986,0.114277564,0.1968013,-0.112662226,-0.17455651
-0.19518597,0.28964075,0.81573033,1.5790755,1.888539,1.2386647,0.6609986,0.114277564,0.1968013,-0.112662226,-0.17455651,-0.12297794
0.28964075,0.81573033,1.5790755,1.888539,1.2386647,0.6609986,0.114277564,0.1968013,-0.112662226,-0.17455651,-0.12297794,-0.24676454
0.81573033,1.5790755,1.888539,1.2386647,0.6609986,0.114277564,0.1968013,-0.112662226,-0.17455651,-0.12297794,-0.24676454,-0.07140134
1.5790755,1.888539,1.2386647,0.6609986,0.114277564,0.1968013,-0.112662226,-0.17455651,-0.12297794,-0.24676454,-0.07140134,0.52689624
1.888539,1.2386647,0.6609986,0.114277564,0.1968013,-0.112662226,-0.17455651,-0.12297794,-0.24676454,-0.07140134,0.52689624,1.2386647
1.2386647,0.6609986,0.114277564,0.1968013,-0.112662226,-0.17455651,-0.12297794,-0.24676454,-0.07140134,0.52689624,1.2386647,1.4037123
0.6609986,0.114277564,0.1968013,-0.112662226,-0.17455651,-0.12297794,-0.24676454,-0.07140134,0.52689624,1.2386647,1.4037123,1.1974039
0.114277564,0.1968013,-0.112662226,-0.17455651,-0.12297794,-0.24676454,-0.07140134,0.52689624,1.2386647,1.4037123,1.1974039,0.68163
0.1968013,-0.112662226,-0.17455651,-0.12297794,-0.24676454,-0.07140134,0.52689624,1.2386647,1.4037123,1.1974039,0.68163,0.5165805
-0.112662226,-0.17455651,-0.12297794,-0.24676454,-0.07140134,0.52689624,1.2386647,1.4037123,1.1974039,0.68163,0.5165805,0.33090362
-0.17455651,-0.12297794,-0.24676454,-0.07140134,0.52689624,1.2386647,1.4037123,1.1974039,0.68163,0.5165805,0.33090362,0.60942
-0.12297794,-0.24676454,-0.07140134,0.52689624,1.2386647,1.4037123,1.1974039,0.68163,0.5165805,0.33090362,0.60942,0.96014637
-0.24676454,-0.07140134,0.52689624,1.2386647,1.4037123,1.1974039,0.68163,0.5165805,0.33090362,0.60942,0.96014637,1.0014093
-0.07140134,0.52689624,1.2386647,1.4037123,1.1974039,0.68163,0.5165805,0.33090362,0.60942,0.96014637,1.0014093,0.71257514
0.52689624,1.2386647,1.4037123,1.1974039,0.68163,0.5165805,0.33090362,0.60942,0.96014637,1.0014093,0.71257514,0.63005143
1.2386647,1.4037123,1.1974039,0.68163,0.5165805,0.33090362,0.60942,0.96014637,1.0014093,0.71257514,0.63005143,0.8982541
1.4037123,1.1974039,0.68163,0.5165805,0.33090362,0.60942,0.96014637,1.0014093,0.71257514,0.63005143,0.8982541,1.2592962
